,Absorbance Spectrum,Absorbance Spectrum,,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum,Absorbance Spectrum
Wavenumber cm-1,,,,,,,,,,,,,
,Lumilog_GaN_substrate 20degC,Lumilog_GaN_substrate_80degC,LUMILOG_GaN_substrate_-160degC,B120504_InGaN_20degC,B120504_InGaN_80degC,B120504_InGaN_20degC_Vak,B120504_InGaN_-160degC_Vak,J130828_10nm_M16_InGaN_20degC_Vak,J130828_10nm_M16_InGaN_-160degC_Vak,J130828_10nm_M16_InGaN_90degC,J140228_3nm_InGaN_20degC,J140228_3nm_InGaN_90degC,J140228_3nm_InGaN_-160degC
2313.982838,0.120251156,0.151442811,1.518067598,0.18965961,0.196106195,0.360556722,0.424407005,1.098626375,1.146834373,1.035233736,1.275787354,1.267413735,1.339340329
2313.500658,0.126743793,0.162764952,1.511311054,0.207934007,0.215521917,0.358955175,0.421358973,1.112683296,1.159047484,1.041783452,1.270108819,1.262512207,1.331294775
2313.018477,0.11620409,0.151773781,1.522314787,0.200267807,0.208451375,0.361588955,0.426010609,1.122023582,1.169761896,1.052732468,1.272245049,1.264242291,1.331806898
2312.536297,0.109560318,0.139187932,1.530779958,0.179273725,0.185985714,0.364242703,0.430057406,1.108597755,1.158257365,1.048742533,1.278413892,1.269422889,1.33989501
2312.054117,0.117830403,0.146501571,1.521603346,0.182579756,0.188424826,0.362186581,0.425803095,1.098859072,1.147118688,1.039259076,1.277703166,1.268935084,1.340254664
2311.571937,0.126476258,0.160596147,1.511144042,0.204282165,0.211343676,0.358943075,0.420292228,1.109033227,1.154721022,1.039730191,1.271866322,1.264283657,1.332302928
2311.089757,0.120553568,0.156517595,1.51793921,0.206049055,0.214429781,0.360832095,0.423699886,1.122757912,1.168994546,1.050838232,1.27142942,1.263846397,1.330103159
2310.607576,0.111765519,0.141000718,1.528017163,0.181058317,0.188027143,0.364316076,0.429177761,1.114485145,1.16294384,1.05475378,1.277260303,1.268225312,1.337812066
2310.125396,0.115677178,0.141167864,1.522227883,0.173081204,0.178669557,0.361710012,0.425055593,1.101837158,1.149636507,1.04851234,1.278027654,1.268446803,1.340458751
2309.643216,0.124330737,0.153376192,1.511564136,0.189053416,0.195250407,0.356856287,0.418054283,1.105408311,1.150853992,1.045819402,1.27246809,1.263581157,1.333811998
2309.161036,0.123579852,0.156219006,1.513391256,0.199281797,0.206721738,0.357603878,0.419337392,1.119812369,1.164765,1.054457903,1.269933224,1.261174798,1.32886374
2308.678856,0.115067385,0.14315322,1.522932172,0.180845335,0.187337548,0.361619025,0.425074756,1.119423509,1.166340113,1.062594295,1.274634004,1.264643192,1.333752513
2308.196675,0.114556849,0.137437209,1.522139311,0.165363371,0.170323819,0.360582143,0.423622668,1.106896877,1.1544559,1.059618354,1.276938558,1.266132832,1.338272095
2307.714495,0.121842891,0.14586015,1.513852358,0.172963098,0.178078353,0.357358605,0.418817818,1.104405165,1.150641561,1.055502057,1.273108959,1.262664795,1.33502686
2307.232315,0.124946848,0.153039739,1.511781573,0.186496347,0.192880705,0.357412517,0.418361783,1.116061449,1.161158204,1.060806632,1.269740939,1.259804487,1.329871416
2306.750135,0.118552633,0.145257026,1.51902616,0.178388998,0.184614867,0.359521151,0.421632767,1.121987224,1.167906165,1.069798827,1.272114396,1.261628151,1.331266999
2306.267954,0.114695303,0.135969356,1.522086859,0.16084744,0.165479392,0.359440744,0.422245264,1.112813592,1.15979898,1.070206165,1.27500844,1.263381481,1.335604429
2305.785774,0.119158112,0.138456717,1.516649127,0.159150943,0.162966534,0.358323127,0.420077592,1.107039928,1.153440237,1.067463756,1.274022341,1.261818409,1.335633516
2305.303594,0.124056578,0.145511687,1.51157558,0.168793991,0.173015416,0.357853115,0.418189943,1.113874316,1.158955693,1.070742249,1.271555305,1.259376526,1.332103014
2304.821414,0.121463016,0.143753976,1.514515042,0.168628931,0.173217222,0.358355731,0.419169158,1.121966958,1.167331696,1.0786134,1.271582007,1.259158373,1.331024766
2304.339234,0.11686971,0.135826945,1.519651175,0.1558332,0.159587964,0.359304786,0.421592891,1.118204236,1.165191412,1.081597924,1.273893595,1.260697842,1.334204555
2303.857053,0.118040159,0.134268865,1.518038273,0.149851322,0.152687684,0.358867288,0.420720905,1.111628652,1.158718348,1.079550982,1.274862885,1.261326909,1.336270332
2303.374873,0.122155473,0.139500484,1.513197303,0.156159624,0.159118816,0.356835604,0.417092651,1.112981677,1.158570647,1.078472614,1.273389459,1.260338426,1.334405661
2302.892693,0.123183042,0.143056989,1.512634754,0.163731247,0.167423174,0.3560507,0.416035533,1.119711995,1.164437294,1.080636501,1.271621346,1.259046674,1.331497669
2302.410513,0.119559743,0.138330668,1.517080903,0.158477485,0.162037492,0.358170897,0.419260949,1.121914983,1.167591095,1.084707022,1.272959828,1.259971857,1.332551599
2301.928333,0.117768511,0.133178219,1.51844573,0.147956863,0.150510028,0.358757108,0.420137525,1.116517186,1.163105488,1.085554361,1.275399566,1.261655569,1.33562851
2301.446152,0.12043523,0.135589078,1.514448881,0.148599893,0.150787055,0.356291562,0.416975409,1.112716913,1.158905387,1.082840204,1.274536729,1.26074779,1.335095644
2300.963972,0.122990899,0.140965194,1.512519002,0.157952294,0.160823077,0.355477214,0.415941864,1.116699696,1.162204385,1.082175255,1.27231729,1.259122968,1.3323735
2300.481792,0.122028947,0.141056091,1.515160441,0.160629272,0.163952202,0.35719043,0.418093503,1.122065783,1.167719126,1.085424066,1.272451878,1.259408712,1.33186388
2299.999612,0.119029187,0.135126144,1.517379761,0.150478467,0.152939439,0.357718229,0.418945253,1.120254755,1.166751146,1.089091778,1.274037719,1.260176539,1.333818316
2299.517431,0.119126916,0.132272154,1.516433239,0.141731784,0.143090531,0.357028127,0.418205738,1.114926696,1.161903024,1.089908838,1.274415016,1.259736896,1.335312486
2299.035251,0.122708648,0.136496708,1.513536572,0.146069795,0.147532433,0.356757671,0.41746518,1.114967346,1.161365151,1.089124441,1.273052216,1.258471489,1.334182382
2298.553071,0.123582773,0.13966997,1.513445497,0.153839573,0.156381905,0.357028544,0.417507678,1.120874763,1.166533709,1.090572715,1.272297502,1.258241773,1.332581401
2298.070891,0.121191643,0.136782527,1.516440272,0.150815666,0.153586447,0.357117563,0.418235153,1.122478724,1.168525457,1.092919707,1.2732023,1.258917451,1.333310604
2297.588711,0.12027321,0.133091897,1.516780019,0.142476186,0.144232914,0.356798649,0.418302387,1.118388295,1.165045261,1.094134212,1.273886442,1.258724093,1.334723592
2297.10653,0.121169202,0.132689059,1.51494813,0.139583036,0.140666306,0.356396705,0.417263895,1.116778612,1.16314137,1.09523201,1.274250388,1.258793712,1.335337758
2296.62435,0.123069383,0.1361797,1.513400912,0.144909024,0.146531865,0.355523527,0.415639311,1.118891478,1.16451335,1.09453702,1.273626447,1.258790374,1.334243059
2296.14217,0.123157918,0.137654945,1.514167666,0.149003297,0.151309401,0.35559687,0.415909827,1.122182965,1.167738914,1.094920278,1.272515297,1.258071303,1.332775593
2295.65999,0.120973252,0.133399278,1.517096281,0.141819611,0.143442884,0.357007504,0.417925447,1.122434855,1.168667912,1.098889709,1.27376771,1.25866282,1.334379196
2295.17781,0.121102758,0.131120741,1.516199708,0.134719357,0.135236502,0.356344104,0.416987509,1.119053125,1.16540885,1.100643158,1.274766207,1.258896708,1.335964322
2294.695629,0.122732654,0.13309662,1.513448596,0.136889905,0.13729997,0.354832143,0.414956063,1.11843574,1.16440177,1.099933028,1.273381233,1.257552028,1.334730506
2294.213449,0.123238288,0.13497971,1.514434814,0.141548529,0.142478168,0.355701953,0.415996492,1.121529102,1.167454481,1.100229263,1.272800088,1.257372499,1.333897471
2293.731269,0.122980997,0.134668738,1.515711069,0.141464382,0.142477512,0.356555462,0.41714561,1.123226404,1.169317126,1.101681352,1.273540497,1.258060813,1.334289789
2293.249089,0.122019038,0.131890029,1.515374899,0.135822311,0.136275619,0.355803639,0.416585892,1.121984959,1.168321371,1.10408783,1.273878574,1.25779736,1.334638953
2292.766909,0.1221468,0.130319774,1.515256643,0.131092459,0.13093926,0.355563194,0.416502237,1.119892836,1.166434526,1.105527401,1.273870349,1.25721693,1.335114121
2292.284728,0.12389227,0.132527187,1.514122009,0.133412689,0.13323091,0.355779588,0.416390836,1.120397091,1.166539788,1.105427265,1.273403406,1.256662965,1.334638596
2291.802548,0.123757526,0.133611798,1.513745904,0.136466935,0.136703625,0.35564959,0.415858418,1.123582482,1.169225812,1.106620431,1.273158789,1.256572247,1.333677292
2291.320368,0.122353844,0.131460547,1.515515208,0.13308318,0.133292347,0.355746746,0.416080594,1.123928785,1.16987741,1.108394623,1.273758769,1.256999493,1.334202528
2290.838188,0.122855879,0.130391583,1.515385866,0.12920785,0.128898829,0.355854928,0.41621536,1.121755123,1.168112636,1.109154463,1.273838043,1.256659627,1.334870338
2290.356007,0.123425014,0.130510613,1.513884187,0.12865606,0.12817283,0.355549783,0.415538728,1.122114778,1.16828835,1.1106565,1.273639202,1.256381035,1.334805131
2289.873827,0.123528309,0.130974218,1.513765097,0.129606918,0.129455045,0.355106384,0.41493696,1.123295665,1.169155955,1.111254573,1.273709893,1.256748557,1.33467567
2289.391647,0.124261677,0.131981924,1.513808489,0.131066278,0.13113825,0.355154663,0.415146053,1.123560905,1.169363856,1.11068964,1.273259878,1.256346583,1.334090114
2288.909467,0.123888209,0.131028816,1.514103413,0.129316643,0.129095629,0.355767727,0.41574201,1.124366999,1.170309186,1.112787247,1.27345562,1.256073356,1.334106922
2288.427287,0.123167679,0.129256681,1.514362216,0.125172675,0.124488965,0.355520427,0.415198416,1.123936176,1.169899702,1.115109682,1.274302244,1.256398797,1.334949017
2287.945106,0.124082275,0.129891351,1.513589859,0.124758713,0.123929739,0.354706705,0.414298028,1.122858167,1.168568015,1.114770293,1.27386713,1.25573504,1.334690571
2287.462926,0.124921724,0.131077856,1.513661385,0.126796305,0.126069248,0.355156273,0.414911956,1.124234676,1.169712782,1.115189075,1.273396134,1.255180478,1.334020972
2286.980746,0.124424323,0.130446255,1.514635682,0.125963926,0.125271305,0.35575673,0.415458918,1.125891924,1.171337485,1.117138982,1.274262309,1.255943298,1.334429145
2286.498566,0.1242176,0.129553199,1.514380097,0.123393677,0.122585975,0.355064452,0.414608836,1.125023007,1.170549035,1.117828846,1.274463415,1.256009459,1.334621429
2286.016386,0.124592245,0.12933439,1.513798118,0.122093171,0.121046618,0.354719132,0.414235771,1.124358177,1.169999361,1.118313909,1.273738623,1.255152464,1.334234476
2285.534205,0.124643981,0.129146919,1.513954163,0.121645682,0.120312177,0.355207294,0.414540142,1.125455022,1.17108047,1.119914055,1.273942709,1.255294442,1.334523916
2285.052025,0.124850288,0.129430696,1.513652325,0.121891595,0.120399877,0.355015516,0.414099395,1.126094341,1.171563745,1.120595455,1.274290204,1.255617976,1.33468473
2284.569845,0.125230864,0.12969701,1.513609648,0.121947326,0.120289363,0.354789704,0.414059281,1.125953436,1.171461463,1.120704055,1.273928165,1.255149364,1.334223032
2284.087665,0.125307098,0.129186794,1.514324546,0.120612517,0.118677743,0.355348289,0.414916545,1.126140714,1.171796799,1.121979356,1.274134636,1.255220294,1.334343195
2283.605484,0.125248864,0.128626391,1.51417315,0.119265847,0.117251121,0.355352312,0.41477409,1.126361609,1.171923637,1.12325263,1.274793863,1.255831718,1.334814668
2283.123304,0.125543579,0.128866196,1.513728499,0.119424731,0.117580742,0.35482803,0.414068907,1.126156211,1.171618462,1.123063803,1.274696112,1.255711079,1.334842205
2282.641124,0.12611106,0.129692227,1.514186978,0.120696351,0.119063064,0.35512507,0.414375663,1.126436472,1.171961904,1.122548938,1.27429235,1.255274534,1.334848642
2282.158944,0.125965521,0.129775912,1.514882445,0.12104778,0.119563013,0.355706096,0.414831191,1.127485394,1.17300725,1.123205185,1.274624228,1.255684376,1.335296273
2281.676764,0.125534311,0.129281685,1.515144825,0.120173208,0.118710272,0.355405092,0.414505124,1.127411246,1.172960043,1.123555899,1.275050759,1.256283402,1.335661173
2281.194583,0.126011044,0.129663154,1.515143394,0.120346703,0.118803263,0.355001479,0.414349288,1.126443744,1.172229409,1.122689605,1.274773359,1.25607717,1.335528851
2280.712403,0.126512721,0.130342141,1.515242577,0.121624619,0.120056197,0.355293304,0.414734274,1.126965165,1.172899127,1.122640252,1.274722695,1.255993485,1.335499406
2280.230223,0.126117527,0.130075961,1.515681982,0.121705115,0.12020769,0.355439246,0.414846957,1.127968907,1.173801184,1.123452663,1.27543056,1.256719947,1.33598721
2279.748043,0.126252905,0.130112216,1.516122103,0.121224292,0.119769305,0.355058342,0.414713025,1.127220511,1.173010349,1.122862697,1.275682569,1.257003307,1.33623457
2279.265863,0.127098158,0.131061241,1.516178846,0.122063577,0.12065383,0.35496822,0.414882094,1.12676096,1.172614217,1.122027874,1.275259495,1.256533623,1.335854411
2278.783682,0.126769379,0.130916134,1.516552806,0.122126907,0.120788604,0.355376035,0.415217489,1.127940536,1.173782587,1.123037457,1.275655985,1.256862521,1.336004019
2278.301502,0.126330733,0.130397499,1.517011285,0.121046893,0.11965619,0.355465561,0.415269643,1.127801895,1.173579574,1.123274922,1.27639854,1.257556796,1.33671093
2277.819322,0.127364635,0.131574243,1.516699195,0.122157976,0.120656021,0.35528937,0.415327579,1.12677443,1.172504783,1.121846676,1.275926352,1.257037163,1.336590648
2277.337142,0.127715394,0.132329658,1.516793132,0.123778559,0.122279294,0.355663419,0.415797472,1.127833247,1.173573971,1.122251153,1.275553703,1.256613731,1.33634007
2276.854962,0.12667051,0.131192625,1.517767668,0.122353673,0.120848402,0.356115818,0.415962726,1.128637075,1.174459338,1.123680711,1.276448727,1.257453203,1.337142944
2276.372781,0.126955301,0.1312453,1.517806411,0.121420555,0.119762518,0.355952531,0.415442318,1.127128363,1.173061371,1.122740865,1.276705503,1.25764668,1.337503195
2275.890601,0.128128633,0.132812396,1.517075062,0.123637624,0.121879019,0.355972856,0.415223688,1.12706387,1.173072219,1.121801734,1.275984287,1.256854057,1.336706519
2275.408421,0.127581358,0.132510215,1.517609596,0.124165364,0.122521237,0.356568754,0.415691108,1.128935099,1.175004601,1.123255968,1.276374578,1.257245183,1.336788535
2274.926241,0.127050638,0.131580845,1.51839745,0.122219682,0.120743379,0.356591254,0.415876269,1.128368974,1.174545765,1.12356627,1.277131438,1.258132696,1.337697029
2274.44406,0.128283978,0.132843852,1.5178231,0.122960523,0.121564992,0.356045246,0.41568923,1.126885891,1.173153162,1.122117996,1.276438951,1.257567406,1.337340951
2273.96188,0.12861532,0.133649021,1.517741203,0.124738082,0.123345777,0.356211871,0.41596961,1.128235817,1.174561143,1.122808218,1.275979996,1.257190704,1.336726665
2273.4797,0.127527997,0.132261202,1.518956542,0.123173594,0.121633902,0.356692582,0.416297138,1.1291852,1.175583243,1.124324799,1.276997209,1.25825274,1.337590098
2272.99752,0.128121987,0.13227953,1.519097209,0.122160308,0.120415725,0.356465131,0.41594851,1.127534628,1.173881292,1.123164058,1.277389288,1.258494854,1.33818078
2272.51534,0.129596621,0.134092271,1.518177867,0.124603212,0.122947738,0.35627082,0.415690958,1.127701759,1.173817992,1.1222471,1.276694655,1.257575989,1.33741498
2272.033159,0.128940627,0.13374795,1.518816352,0.125007287,0.123627365,0.356658876,0.416098744,1.129902124,1.17588377,1.124021769,1.277017474,1.257871509,1.33746326
2271.550979,0.128063962,0.132284999,1.520108461,0.122306257,0.120887488,0.356638908,0.41621241,1.129236698,1.175312161,1.124531031,1.277888656,1.258815169,1.338584661
2271.068799,0.129181355,0.133291915,1.519525766,0.122645371,0.121024013,0.356126517,0.415746093,1.127541065,1.173683405,1.122978568,1.277415156,1.258376002,1.33848834
2270.586619,0.129697636,0.13453798,1.518796563,0.125117555,0.123508155,0.35622713,0.415758461,1.129057288,1.175110698,1.123475432,1.276833177,1.257853866,1.337670565
2270.104439,0.12853986,0.133323833,1.519975543,0.123990208,0.122363143,0.356754214,0.416330963,1.130435467,1.176485419,1.125226974,1.277597785,1.258679271,1.338219881
2269.622258,0.128663853,0.13277413,1.520710588,0.121893413,0.120086096,0.356635988,0.416440159,1.128736258,1.17489922,1.124569893,1.278135777,1.259194851,1.339118004
2269.140078,0.130109772,0.134546697,1.519481063,0.123690963,0.121956855,0.356258839,0.416120261,1.128395438,1.174447775,1.123527169,1.277579665,1.258625746,1.338639855
2268.657898,0.130035132,0.135029718,1.519017577,0.125389174,0.123911276,0.356528968,0.416338623,1.130619168,1.1765486,1.124819517,1.277505279,1.258598566,1.338111758
2268.175718,0.12919265,0.13354969,1.520333529,0.123307504,0.121770732,0.356939733,0.416935384,1.130500078,1.176710129,1.125685096,1.278252006,1.259276986,1.338771462
2267.693537,0.129965752,0.133851081,1.520667911,0.122507095,0.120821498,0.356915355,0.416960567,1.128590822,1.174995065,1.124559045,1.27839911,1.259268403,1.339097261
2267.211357,0.130949333,0.135635003,1.519774795,0.125107437,0.123580366,0.356930196,0.416633397,1.129428267,1.175585985,1.12437129,1.277952552,1.258826733,1.33836031
2266.729177,0.130179942,0.135241657,1.520274043,0.125441939,0.124013215,0.357111543,0.416717112,1.13120985,1.177295923,1.125687599,1.278047085,1.259055734,1.338199735
2266.246997,0.129441336,0.13367036,1.521553993,0.122576982,0.120929651,0.357067525,0.416871548,1.130229712,1.176589608,1.125849247,1.2785604,1.259625316,1.339086294
2265.764817,0.130390644,0.134442657,1.520927548,0.122599535,0.120950438,0.356914163,0.416387022,1.129245281,1.175508022,1.125015378,1.278532028,1.2596277,1.339260817
2265.282636,0.1311308,0.13593863,1.519907832,0.125214487,0.123894647,0.357051104,0.415875375,1.130798221,1.176695108,1.125386715,1.278139234,1.259331465,1.33847487
2264.800456,0.130388021,0.135014564,1.521227956,0.124525651,0.123225674,0.357344657,0.416240633,1.131686687,1.177708268,1.12645638,1.278357863,1.259507537,1.338600278
2264.318276,0.130031332,0.133800179,1.522596717,0.121953942,0.120321698,0.357367754,0.416740865,1.130417466,1.176694512,1.126519084,1.279054403,1.259989619,1.339669704
2263.836096,0.130962178,0.134963959,1.521353126,0.12294063,0.121245027,0.357061267,0.416291595,1.130188227,1.176193953,1.126101613,1.279056907,1.25996542,1.339643359
2263.353916,0.131402075,0.136045545,1.520244837,0.125118315,0.123598427,0.356844991,0.415803522,1.131663442,1.177447796,1.126506925,1.278420806,1.25953269,1.33871305
2262.871735,0.130716965,0.134880856,1.521549821,0.123569116,0.121939547,0.357145131,0.416500747,1.132009625,1.178100467,1.127449512,1.278634191,1.259815931,1.339060187
2262.389555,0.130688146,0.134220064,1.522073269,0.121487767,0.119621791,0.357414067,0.417081833,1.131034136,1.177161932,1.127670884,1.279571176,1.260656476,1.34017086
2261.907375,0.13165395,0.135591447,1.520495176,0.123076223,0.121272132,0.356963396,0.416431695,1.131093264,1.176731348,1.12718904,1.279522538,1.260530353,1.339832425
2261.425195,0.13184604,0.136192158,1.520408034,0.124789178,0.123095602,0.356646985,0.416169107,1.132225394,1.177764297,1.127377868,1.27890265,1.259732366,1.338915586
2260.943015,0.13107425,0.134922341,1.522222996,0.122932039,0.121099196,0.357363403,0.417033225,1.132554531,1.178455353,1.128466725,1.279524207,1.260066628,1.339603901
2260.460834,0.13134104,0.134816155,1.522101998,0.121500641,0.119576953,0.357945472,0.417103589,1.131880522,1.177776456,1.128715515,1.280425787,1.260937333,1.340542674
2259.978654,0.132679611,0.136581749,1.520412564,0.123591654,0.121803142,0.357621074,0.416211188,1.131786346,1.17749989,1.127931714,1.279798388,1.2605865,1.339776039
2259.496474,0.132850781,0.137072057,1.520765424,0.124977775,0.123284295,0.357708931,0.416425437,1.132749557,1.17868495,1.128237724,1.279081345,1.26003623,1.339098811
2259.014294,0.131930679,0.135722458,1.522230744,0.122955918,0.121162117,0.358433515,0.417364478,1.133152366,1.179307699,1.129590631,1.279872179,1.260772467,1.340106964
2258.532113,0.13215889,0.135509431,1.521859288,0.12175668,0.119836874,0.358190328,0.416960001,1.132282138,1.178231955,1.129530787,1.28032577,1.261252999,1.340718031
2258.049933,0.133124262,0.136716321,1.521077394,0.123425424,0.121582009,0.357208729,0.415971994,1.132077932,1.17780757,1.128581882,1.279360533,1.260369658,1.339826226
2257.567753,0.132793427,0.136741847,1.521934867,0.124001227,0.122428134,0.357303053,0.416267991,1.133446455,1.179196835,1.129404068,1.279173732,1.260066748,1.339586496
2257.085573,0.132042646,0.135711268,1.522631884,0.122057714,0.120576091,0.357953519,0.416960537,1.133988976,1.179688334,1.130860925,1.280311227,1.261042356,1.340619087
2256.603393,0.132615283,0.135955974,1.521920204,0.121339969,0.119680263,0.357416272,0.416564077,1.132904887,1.178439498,1.130374432,1.280485392,1.261250734,1.340876937
2256.121212,0.133346006,0.13708508,1.521643996,0.122806281,0.121136658,0.356739163,0.416084021,1.132892489,1.178437471,1.129639268,1.27975893,1.260605931,1.340177536
2255.639032,0.132895008,0.137057424,1.522446752,0.123227216,0.12174914,0.357370555,0.416389495,1.134350419,1.180028081,1.130759239,1.280083895,1.260940433,1.340125442
2255.156852,0.13239868,0.136107653,1.522968888,0.121596977,0.120061152,0.357874036,0.416400939,1.134378433,1.180114031,1.131755829,1.280864954,1.261792541,1.340631485
2254.674672,0.132878408,0.136040524,1.522819757,0.120770045,0.119035244,0.357361794,0.415942818,1.133149981,1.1789217,1.131251812,1.280652761,1.261665463,1.340616703
2254.192492,0.13348037,0.136891544,1.522605777,0.121918119,0.120284721,0.357348323,0.416175246,1.133582115,1.179344535,1.131277084,1.280327916,1.261282563,1.340381622
2253.710311,0.133502334,0.137157768,1.522622228,0.122592159,0.121162154,0.357875943,0.416772664,1.134967089,1.18062675,1.132304192,1.280698538,1.261508584,1.340595722
2253.228131,0.13337183,0.136529252,1.522931337,0.121401861,0.119842537,0.357628018,0.416731775,1.134654522,1.180356503,1.13254118,1.280939937,1.261609912,1.340977788
2252.745951,0.133518532,0.136340603,1.52323699,0.120518342,0.118770771,0.357330352,0.416586131,1.133829713,1.179643393,1.132236719,1.280888081,1.261476636,1.341173172
2252.263771,0.133808851,0.13703607,1.522982478,0.121405117,0.119758189,0.357795298,0.416747212,1.134566307,1.180204153,1.132599115,1.281021714,1.26169765,1.341158986
2251.78159,0.133878067,0.137331799,1.522729754,0.122127593,0.1205246,0.357924551,0.416639328,1.135471463,1.180917382,1.132982254,1.281018853,1.261840224,1.340969205
2251.29941,0.133683741,0.136728019,1.523345947,0.121142067,0.119336955,0.35755679,0.416467547,1.1351161,1.180716634,1.132967949,1.28088975,1.261674881,1.341006637
2250.81723,0.13372393,0.136534631,1.523761272,0.120250605,0.118431233,0.357734203,0.416643709,1.134813666,1.18053472,1.133329391,1.28121078,1.26191628,1.341389179
2250.33505,0.134199411,0.137272805,1.523018718,0.121009134,0.11944399,0.357916713,0.416448474,1.135294318,1.180852175,1.133661509,1.281496525,1.262292385,1.341354728
2249.85287,0.134387165,0.137591332,1.52267766,0.121732593,0.120296501,0.357454628,0.415909052,1.13566339,1.181216955,1.133447886,1.281221032,1.262082815,1.340918779
2249.370689,0.134063721,0.136981845,1.523543596,0.120935015,0.119431034,0.357526362,0.416188508,1.135719657,1.181539893,1.133713126,1.281312227,1.262009025,1.341192722
2248.888509,0.13420473,0.136808455,1.523851991,0.120177306,0.118597157,0.358243972,0.416773498,1.135752797,1.181565762,1.134476662,1.28200841,1.262487769,1.341899872
2248.406329,0.13491942,0.137531489,1.523308158,0.120711833,0.119105972,0.358073115,0.416414678,1.135647655,1.181201816,1.134466052,1.282043695,1.262482405,1.341776252
2247.924149,0.135096997,0.137956426,1.523500204,0.121257387,0.119653501,0.357454091,0.416053772,1.135820031,1.181391716,1.134292245,1.28155911,1.262084603,1.341318011
2247.441969,0.134718478,0.137625054,1.524110198,0.120733708,0.119059965,0.357761204,0.416611761,1.136458993,1.182168126,1.135156631,1.281893253,1.262503862,1.341660976
2246.959788,0.134788945,0.137427613,1.523961902,0.120063365,0.11822816,0.357936054,0.416711092,1.13649106,1.182084799,1.135755539,1.282496452,1.263104796,1.342105985
2246.477608,0.135174096,0.137756526,1.523834467,0.120186731,0.118300006,0.357215345,0.415995955,1.135941267,1.181429982,1.135199428,1.282250881,1.262744308,1.34184742
2245.995428,0.135161504,0.138081312,1.524301648,0.120601751,0.118853018,0.357233316,0.416090131,1.136289239,1.181836009,1.135164618,1.282016635,1.262443423,1.341710448
2245.513248,0.134948835,0.137978047,1.524351478,0.120437346,0.118728131,0.358007103,0.41669324,1.13715589,1.182655573,1.136030912,1.282426715,1.262968063,1.342080951
2245.031068,0.134950459,0.137624308,1.524024844,0.119791545,0.11786487,0.35772872,0.416325718,1.136960506,1.182430744,1.136179566,1.282426834,1.263171911,1.342158675
2244.548887,0.13510716,0.137595132,1.524270773,0.119601466,0.117547758,0.357144833,0.415898591,1.136476755,1.182147384,1.135867596,1.282029033,1.262869835,1.341971278
2244.066707,0.135383204,0.138084024,1.524580359,0.120208167,0.118281044,0.357737303,0.41639629,1.137042046,1.182805061,1.136312366,1.282334566,1.26307857,1.342111826
2243.584527,0.135677382,0.138435826,1.524283648,0.120644636,0.118776724,0.358170033,0.41652447,1.137537599,1.183168054,1.136669636,1.282830358,1.263411522,1.342229128
2243.102347,0.135597214,0.13813974,1.524179578,0.120127603,0.118199982,0.357631326,0.415958732,1.137117624,1.182753563,1.136365891,1.282730818,1.26317203,1.342125297
2242.620166,0.135355443,0.137831151,1.524532199,0.119537756,0.11770656,0.357682735,0.41606757,1.137073994,1.18279171,1.136605978,1.282806993,1.26315093,1.342355371
2242.137986,0.135556012,0.138119489,1.524468422,0.119786054,0.118157439,0.358187646,0.416429251,1.137680531,1.183274269,1.137300372,1.283199549,1.263581157,1.342680693
2241.655806,0.135849461,0.138444617,1.524332047,0.120043062,0.118480675,0.357657254,0.415957868,1.137782097,1.183338404,1.137276888,1.283030629,1.263539553,1.342557549
2241.173626,0.135682404,0.138258412,1.524917245,0.119531579,0.117922157,0.357080787,0.415744781,1.137639523,1.183425784,1.137186527,1.282788157,1.263337374,1.342563033
2240.691446,0.135575458,0.138032824,1.52527535,0.119082578,0.117401704,0.357561737,0.416289896,1.138012409,1.183773041,1.137789488,1.283287406,1.263797522,1.343014598
2240.209265,0.135914981,0.138228238,1.524841785,0.119366869,0.117560178,0.35760361,0.416124165,1.13821435,1.183612227,1.137955308,1.28359437,1.264128089,1.343094945
2239.727085,0.136087507,0.138482541,1.524853826,0.119692266,0.117787831,0.356882572,0.415525317,1.138065219,1.183368921,1.137581229,1.283244014,1.263807416,1.342794299
2239.244905,0.135956466,0.138514802,1.525444031,0.119504958,0.117618449,0.35709098,0.415910125,1.138420463,1.183884621,1.138044,1.283402085,1.263890147,1.343015909
2238.762725,0.136071861,0.138566017,1.525463343,0.119179122,0.117305584,0.357666999,0.416243941,1.138812423,1.184305668,1.138770938,1.283976912,1.264417529,1.343445897
2238.280545,0.136339292,0.138743371,1.525322795,0.119069532,0.117174357,0.357220173,0.415619552,1.138472438,1.184089303,1.138477087,1.283822298,1.264310002,1.343317151
2237.798364,0.136361226,0.138917953,1.525813341,0.119140096,0.117321424,0.357085615,0.415592104,1.138374925,1.184309125,1.138212085,1.283550739,1.264065266,1.343249083
2237.316184,0.136340678,0.139019981,1.526008606,0.119204327,0.117456459,0.357852131,0.416261911,1.138950229,1.184950352,1.138831615,1.284031987,1.264532447,1.343669653
2236.834004,0.136478603,0.139021516,1.525459409,0.11907924,0.117218912,0.357663274,0.415954083,1.13897872,1.184795618,1.13905704,1.284309387,1.264764667,1.343748808
